"RegulationId","RegistarId"
5719,6494
5720,6495
5721,6496
5722,6497
5723,6498
5724,6499
5725,6500
5726,6501
5727,6502
5728,6503
5729,6504
5730,6505
5731,6506
5732,6507
5733,6508
5734,6509
5735,6510
5736,6511
5737,6512
5738,6513
5739,6514
5740,6515
5741,6516
5742,6517
5743,6518
5744,6519
5745,6520
5746,6521
5747,6523
5748,6524
5749,6525
5750,6526
5751,6527
5752,6528
5753,6529
5754,6530
5755,6531
5756,6532
5757,6533
5758,6534
5759,6535
5760,6536
5761,6537
5762,6538
5763,6539
5764,6540
5765,6541
5766,6542
5767,6543
5768,6544
5769,6545
5770,6546
5771,6547
5772,6548
5773,6549
5774,6550
5775,6551
5776,6552
5777,6553
5778,6554
5779,6555
5780,6556
5781,6557
5782,6558
5783,6559
5784,6560
5785,6561
5786,6562
5787,6563
5788,6564
5789,6565
5790,6566
5791,6567
5792,6568
5793,6569
5794,6570
5795,6571
5796,6572
5797,6573
5798,6574
5799,6575
5800,6576
5801,6577
5802,6578
5803,6579
5804,6580
5805,6581
5806,6582
5807,6583
5808,6584
5809,6585
5810,6586
5811,6587
5812,6588
5813,6589
5814,6590
5815,6591
5816,6592
5817,6593
5818,6594
5819,6595
5820,6596
5821,6597
5822,6598
5838,6599
5839,6600
5840,6601
5841,6603
5842,6604
5843,6605
5844,6606
5845,6607
5846,6608
5847,6609
5848,6610
5849,6611
5850,6612
5851,6613
5852,6614
5853,6615
5854,6616
5855,6617
5856,6618
5857,6619
5858,6620
5859,6621
5860,6622
5861,6623
5862,6624
5863,6625
5864,6626
5865,6627
5866,6628
5867,6629
5868,6630
5869,6631
5870,6632
5871,6633
5872,6634
5873,6635
5874,6636
5875,6637
5876,6638
5877,6639
5878,6640
5879,6641
5880,6642
5881,6643
5882,6644
5883,6645
5884,6646
5885,6647
5886,6648
5887,6649
5896,6650
5897,6651
5898,6652
5899,6653
5900,6654
5901,6655
5902,6656
5903,6657
5904,6658
5905,6659
5906,6660
5907,6661
5908,6663
5909,6664
5910,6665
5911,6666
5912,6667
5913,6668
5914,6669
5915,6670
5916,6671
5917,6672
5918,6673
5919,6674
5920,6675
5921,6676
5922,6677
5923,6678
5924,6679
5925,6680
5926,6681
5927,6682
5928,6683
5929,6684
5930,6685
5931,6686
5932,6687
5933,6688
5934,6689
5935,6690
5936,6691
5937,6692
5938,6693
5939,6694
5940,6695
5941,6696
5942,6697
5943,6700
5944,6701
5945,6702
5946,6703
5947,6704
5948,6705
5949,6706
5950,6707
5951,6708
5952,6709
5953,6710
5954,6711
5955,6712
5956,6713
5957,6714
5958,6715
5959,6716
5960,6717
5961,6718
5962,6719
5963,6720
5964,6721
5965,6722
5966,6723
5967,6724
5968,6725
5969,6726
5970,6727
5971,6728
5972,6729
5973,6730
5974,6731
5975,6732
5976,6733
5977,6734
5978,6735
5979,6736
5980,6737
5981,6738
5982,6739
5983,6740
5984,6741
5985,6742
5986,6743
5987,6744
5988,6745
5989,6746
5990,6747
5991,6748
5992,6749
5993,6750
5994,6751
6071,6771
6072,6801
6073,6802
6074,6803
6075,6804
6076,6805
6077,6806
6078,6807
6079,6808
6080,6809
6081,6810
6082,6811
6083,6812
6084,6813
6085,6814
6086,6815
6087,6816
6088,6817
6089,6818
6090,6819
6091,6820
6092,6821
6093,6822
6094,6823
6095,6824
6096,6825
6097,6826
6098,6827
6099,6828
6100,6829
6101,6830
6102,6831
6103,6832
6104,6833
6105,6834
6106,6835
6107,6836
6108,6837
6109,6839
6110,6840
6111,6841
6112,6842
6113,6843
6114,6844
6115,6845
6116,6846
6117,6847
6118,6848
6119,6849
6120,6850
6121,6851
6122,6853
6123,6854
6124,6855
6125,6856
6126,6857
6127,6858
6128,6859
6129,6860
6130,6861
6131,6862
6132,6863
6133,6864
6134,6865
6135,6866
6136,6867
6137,6868
6138,6869
6139,6870
6140,6871
6141,6872
6142,6873
6143,6874
6144,6875
6145,6876
6146,6877
6147,6878
6148,6879
6149,6880
6150,6881
6151,6882
6152,6883
6153,6884
6154,6885
6155,6886
6156,6887
6157,6888
6158,6889
6159,6890
6160,6891
6161,6892
6162,6893
6163,6894
6164,6895
6165,6896
6166,6897
6167,6898
6168,6899
6169,6900
6170,6901
6171,6902
6172,6903
6173,6904
6174,6905
6175,6906
6176,6907
6177,6908
6178,6909
6179,6910
6180,6911
6181,6912
6182,6913
6183,6914
6184,6915
6185,6916
6186,6917
6187,6918
6188,6919
6189,6920
6190,6921
6191,6922
6192,6923
6193,6924
6194,6925
6195,6926
6196,6927
6197,6928
6198,6929
6199,6930
6200,6931
6201,6932
6202,6933
6203,6934
6204,6935
6205,6936
6206,6937
6207,6938
6208,6939
6209,6940
6210,6941
6211,6942
6212,6943
6213,6944
6214,6945
6215,6946
6216,6947
6217,6948
6218,6949
6219,6950
6220,6951
6221,6952
6222,6953
6223,6954
6224,6955
6225,6956
6226,6957
6227,6958
6228,6959
6229,6960
6230,6961
6231,6962
6232,6963
6233,6964
6234,6965
6235,6966
6236,6967
6237,6968
6238,6969
6239,6970
6240,6971
6241,6972
6242,6973
6243,6974
6244,6975
6245,6976
6246,6977
6247,6978
6248,6979
6249,6980
6250,6981
6251,6983
6252,6992
6253,6993
6254,6994
6255,6997
6256,6998
6257,6999
6258,7000
6259,7001
6260,7002
6261,7003
6262,7004
6263,7005
6264,7006
6265,7007
6266,7008
6267,7009
6268,7010
6269,7011
6270,7012
6271,7013
6272,7014
6273,7015
6274,7016
6275,7017
6276,7018
6277,7019
6278,7020
6279,7021
6280,7022
6281,7023
6282,7024
6283,7025
6284,7026
6285,7027
6286,7028
6287,7029
6288,7030
6289,7031
6290,7032
6291,7033
6292,7034
6293,7035
6294,7036
6295,7037
6296,7038
6297,7039
6298,7040
6299,7041
6300,7042
6301,7043
6302,7044
6303,7045
6304,7046
6305,7047
6306,7048
6307,7049
6308,7050
6309,7051
6310,7052
6311,7053
6312,7054
6313,7055
6314,7056
6315,7057
6316,7058
6317,7059
6318,7060
6319,7061
6320,7062
6321,7063
6322,7064
6323,7065
6324,7066
6325,7067
6326,7068
6327,7069
6328,7070
6329,7071
6330,7072
6331,7073
6332,7074
6333,7075
6334,7076
6335,7077
6336,7078
6337,7079
6338,7080
6339,7081
6340,7083
6341,7085
6342,7086
6343,7087
6344,7088
6345,7089
6346,7090
6347,7091
6348,7092
6349,7093
6350,7094
6351,7095
6352,7096
6353,7097
6354,7098
6355,7099
6356,7100
6357,7101
6358,7102
6359,7103
6360,7104
6361,7105
6362,7106
6363,7107
6364,7108
6365,7109
6366,7110
6367,7111
6368,7112
6369,7113
6370,7114
6371,7115
6372,7116
6373,7117
6374,7118
6375,7119
6376,7120
6377,7121
6378,7122
6379,7123
6380,7124
6381,7125
6382,7126
6383,7127
6384,7128
6385,7129
6386,7130
6387,7131
6388,7132
6389,7133
6390,7134
6391,7135
6392,7136
6393,7137
6394,7138
6395,7139
6396,7140
6397,7141
6398,7142
6399,7143
6400,7144
6401,7145
6402,7146
6403,7147
6404,7148
6405,7149
6406,7150
6407,7151
6408,7152
6409,7153
6410,7154
6411,7155
6412,7156
6413,7157
6414,7158
6415,7159
6416,7160
6417,7161
6418,7162
6419,7163
6420,7164
6421,7165
6422,7166
6423,7167
6424,7168
6425,7169
6426,7170
6427,7171
6428,7172
6429,7173
6430,7174
6431,7175
6432,7176
6433,7177
6434,7178
6435,7179
6436,7180
6437,7181
6438,7182
6439,7183
6440,7184
6441,7185
6442,7186
6443,7187
6444,7188
6445,7189
6446,7190
6447,7191
6448,7192
6449,7193
6450,7194
6451,7195
6452,7196
6453,7197
6454,7198
6455,7199
6456,7200
6457,7201
6458,7202
6459,7203
6460,7204
6461,7205
6462,7206
6463,7207
6464,7208
6465,7209
6466,7210
6467,7211
6468,7212
6469,7213
6470,7214
6471,7215
6472,7216
6473,7217
6474,7218
6475,7219
6476,7220
6477,7221
6478,7222
6479,7223
6480,7224
6481,7225
6482,7226
6483,7228
6484,7229
6485,7230
6486,7231
6487,7232
6488,7233
6489,7234
6490,7235
6491,7237
6492,7238
6493,7239
6494,7240
6495,7241
6496,7242
6497,7243
6498,7244
6499,7245
6500,7246
6501,7247
6502,7248
6503,7249
6504,7250
6505,7251
6506,7252
6507,7253
6508,7254
6509,7255
6510,7256
6511,7257
6512,7258
6513,7259
6514,7260
6515,7261
6516,7262
6517,7263
6518,7264
6519,7265
6520,7266
6521,7267
6522,7268
6523,7269
6524,7270
6525,7271
6526,7272
6527,7273
6528,7274
6529,7275
6530,7276
6531,7277
6532,7278
6533,7279
6534,7280
6535,7281
6536,7282
6537,7283
6538,7284
6539,7285
6540,7286
6541,7287
6542,7288
6543,7289
6544,7290
6545,7291
6546,7292
6547,7293
6548,7294
6549,7295
6550,7296
6551,7297
6552,7298
6553,7299
6554,7300
6555,7301
6556,7302
6557,7303
6558,7304
6559,7305
6560,7306
6561,7307
6562,7308
6563,7309
6564,7310
6565,7311
6566,7312
6567,7313
6568,7314
6569,7315
6570,7316
6571,7317
6572,7318
6573,7319
6574,7320
6575,7321
6576,7322
6577,7323
6578,7324
6579,7325
6580,7326
6581,7327
6582,7328
6583,7329
6584,7330
6585,7331
6586,7332
6587,7333
6588,7334
6589,7335
6590,7336
6591,7337
6592,7338
6593,7339
6594,7340
6595,7341
6596,7342
6597,7343
6598,7344
6599,7345
6600,7346
6601,7347
6602,7348
6603,7349
6604,7350
6605,7351
6606,7352
6607,7353
6608,7354
6609,7355
6610,7356
6611,7357
6612,7358
6613,7359
6614,7360
6615,7361
6616,7362
6617,7363
6618,7364
6619,7365
6620,7366
6621,7368
6622,7369
6623,7370
6624,7371
6625,7372
6626,7373
6627,7374
6628,7375
6629,7376
6630,7377
6631,7378
6632,7379
6633,7380
6634,7381
6635,7382
6636,7383
6637,7384
6638,7385
6639,7386
6640,7387
6641,7388
6642,7389
6643,7390
6644,7391
6645,7392
6646,7393
6647,7394
6648,7395
6649,7396
6650,7397
6651,7398
6652,7399
6653,7400
6654,7401
6655,7402
6656,7403
6657,7404
6658,7405
6659,7406
6660,7407
6661,7408
6662,7409
6663,7410
6664,7411
6665,7412
6666,7413
6667,7414
6668,7415
6669,7416
6670,7417
6671,7418
6672,7419
6673,7420
6674,7421
6675,7422
6676,7423
6677,7424
6678,7425
6679,7426
6680,7427
6681,7428
6682,7429
6683,7430
6684,7431
6685,7432
6686,7433
6687,7434
6688,7435
6689,7436
6690,7437
6691,7438
6692,7439
6693,7440
6694,7441
6695,7442
6696,7443
6697,7444
6698,7445
6699,7446
6700,7447
6701,7448
6702,7449
6703,7450
6704,7451
6705,7452
6706,7453
6707,7454
6708,7455
6709,7456
6710,7457
6711,7458
6712,7459
6713,7460
6714,7461
6715,7462
6716,7463
6717,7464
6718,7465
6719,7466
6720,7467
6721,7468
6722,7469
6723,7470
6724,7471
6725,7472
6726,7473
6727,7474
6728,7475
6729,7476
6730,7477
6731,7478
6732,7479
6733,7480
6734,7481
6735,7482
6736,7483
6737,7484
6738,7485
6739,7486
6740,7487
6741,7488
6742,7489
6743,7490
6744,7491
6745,7492
6746,7493
6747,7494
6748,7495
6749,7496
6750,7497
6751,7498
6752,7499
6753,7500
6754,7501
6755,7502
6756,7503
6757,7504
6758,7505
6759,7506
6760,7507
6761,7508
6762,7509
6763,7510
6764,7511
6765,7512
6766,7513
6767,7514
6768,7515
6769,7516
6770,7517
6771,7518
6772,7519
6773,7520
6774,7522
6775,7523
6776,7524
6777,7525
6778,7526
6779,7527
6780,7528
6781,7529
6782,7530
6783,7531
6784,7532
6785,7533
6786,7534
6787,7535
6788,7536
6789,7537
6790,7538
6791,7539
6792,7540
6793,7541
6794,7542
6795,7543
6796,7544
6797,7545
6798,7546
6799,7547
6800,7548
6801,7549
6802,7550
6803,7551
6804,7552
6805,7553
6806,7554
6807,7555
6808,7556
6809,7557
6810,7558
6811,7559
6812,7560
6813,7561
6814,7562
6815,7563
6816,7564
6817,7565
6818,7566
6819,7567
6820,7568
6821,7569
6822,7570
6823,7571
6824,7572
6825,7573
6826,7574
6827,7575
6828,7577
6829,7578
6830,7579
6831,7580
6832,7581
6833,7582
6834,7583
6835,7584
6836,7585
6837,7586
6838,7587
6839,7588
6840,7589
6841,7590
6842,7591
6843,7592
6844,7593
6845,7594
6846,7596
6847,7597
6848,7598
6849,7599
6850,7600
6851,7601
6852,7602
6853,7603
6854,7604
6855,7605
6856,7606
6857,7608
6858,7609
6859,7611
6860,7612
6861,7613
6862,7614
6863,7615
6864,7616
6865,7617
6866,7618
6867,7619
6868,7620
6869,7621
6870,7622
6871,7623
6872,7624
6873,7625
6874,7626
6875,7627
6876,7628
6877,7629
6878,7630
6879,7631
6880,7632
6881,7633
6882,7634
6883,7635
6884,7636
6885,7637
6886,7638
6887,7639
6888,7640
6889,7641
6890,7642
6891,7643
6892,7644
6893,7645
6894,7646
6895,7647
6896,7648
6897,7649
6898,7650
6899,7651
6900,7652
6901,7653
6902,7654
6903,7655
6904,7656
6905,7657
6906,7658
6907,7659
6908,7661
6909,7662
6910,7663
6911,7664
6912,7665
6913,7666
6914,7667
6915,7668
6916,7669
6917,7670
6918,7671
6919,7672
6920,7673
6921,7674
6922,7675
6923,7676
6924,7677
6925,7678
6926,7679
6927,7680
6928,7681
6929,7682
6930,7683
6931,7684
6932,7685
6933,7686
6934,7687
6935,7688
6936,7689
6937,7690
6938,7691
6939,7692
6940,7693
6941,7694
6942,7695
6943,7696
6944,7697
6945,7698
6946,7699
6947,7700
6948,7701
6949,7702
6950,7703
6951,7704
6952,7705
6953,7706
6954,7707
6955,7708
6956,7709
6957,7710
6958,7711
6959,7712
6960,7713
6961,7714
6962,7715
6963,7716
6964,7717
6965,7718
6966,7719
6967,7720
6968,7721
6969,7722
6970,7723
6971,7724
6972,7725
6973,7726
6974,7727
6975,7728
6976,7729
6977,7730
6978,7731
6979,7732
6980,7733
6981,7734
6982,7735
6983,7736
6984,7737
6985,7738
6986,7739
6987,7740
6988,7741
6989,7742
6990,7743
6991,7744
6992,7745
6993,7746
6994,7747
6995,7748
6996,7749
6997,7750
6998,7751
6999,7752
7000,7753
7001,7754
7002,7755
7003,7756
7004,7757
7005,7758
7006,7759
7007,7760
7008,7761
7009,7762
7010,7763
7011,7764
7012,7765
7013,7766
7014,7767
7015,7768
7016,7769
7017,7770
7018,7771
7019,7772
7020,7773
7021,7774
7022,7775
7023,7776
7024,7777
7025,7778
7026,7779
7027,7780
7028,7781
7029,7782
7030,7783
7031,7784
7032,7785
7033,7786
7034,7787
7035,7788
7036,7789
7037,7790
7038,7791
7039,7792
7040,7793
7041,7794
7042,7795
7043,7796
7044,7797
7045,7798
7046,7799
7047,7800
7048,7801
7049,7802
7050,7803
7051,7804
7052,7805
7053,7806
7054,7807
7055,7808
7056,7809
7057,7810
7058,7811
7059,7812
7060,7813
7061,7814
7062,7815
7063,7816
7064,7817
7065,7818
7066,7819
7067,7820
7068,7821
7069,7822
7070,7823
7071,7825
7072,7827
7073,7828
7074,7829
7075,7830
7076,7831
7077,7832
7078,7833
7079,7834
7080,7835
7081,7836
7082,7837
7083,7838
7084,7839
7085,7840
7086,7841
7087,7842
7088,7843
7089,7844
7090,7845
7091,7846
7092,7847
7093,7848
7094,7849
7095,7850
7096,7851
7097,7852
7098,7853
7099,7854
7100,7855
7101,7856
7102,7857
7103,7858
7104,7859
7105,7860
7106,7861
7107,7862
7108,7863
7109,7864
7110,7865
7111,7866
7112,7867
7113,7868
7114,7869
7115,7870
7116,7871
7117,7872
7118,7873
7119,7874
7120,7875
7121,7876
7122,7877
7123,7878
7124,7879
7125,7880
7126,7881
7127,7882
7128,7883
7129,7884
7130,7885
7131,7886
7132,7887
7133,7888
7134,7889
7135,7890
7136,7891
7137,7892
7138,7893
7139,7894
7140,7895
7141,7896
7142,7897
7143,7898
7144,7918
7145,7919
7146,7921
7147,7922
7148,7923
7149,7924
7150,7925
7151,7926
7152,7927
7153,7928
7154,7930
7155,7931
7156,7934
7157,7935
7158,7936
7159,7937
7160,7939
7161,7940
7162,7941
7163,7942
7164,7943
7165,7944
7166,7945
7167,7946
7168,7947
7169,7948
7170,7949
7171,7951
7172,7952
7173,7953
7174,7954
7175,7955
7176,7956
7177,7957
7178,7958
7179,7959
7180,7960
7181,7961
7182,7962
7183,7963
7184,7964
7185,7965
7186,7966
7187,7967
7188,7968
7189,7969
7190,7970
7191,7971
7192,7972
7193,7973
7194,7974
7195,7977
7196,7978
7197,7979
7198,7980
7199,7981
7200,7982
7201,7983
7202,7984
7203,7985
7204,7986
7205,7987
7206,7988
7207,7989
7208,7990
7209,7991
7210,7992
7211,7993
7212,7994
7213,7995
7214,7996
7215,7997
7216,7998
7217,7999
7218,8000
7219,8002
7220,8003
7221,8004
7222,8005
7223,8007
7224,8008
7225,8009
7226,8010
7227,8011
7228,8012
7229,8013
7230,8014
7231,8015
7232,8016
7233,8017
7234,8018
7235,8019
7236,8020
7237,8021
7238,8022
7239,8025
7240,8026
7241,8027
7242,8028
7243,8029
7244,8030
7245,8031
7246,8032
7247,8033
7248,8034
7249,8035
7250,8036
7251,8037
7252,8038
7253,8039
7254,8040
7255,8041
7256,8043
7257,8044
7258,8045
7259,8046
7260,8047
7261,8048
7262,8049
7263,8089
7264,8090
7265,8092
7266,8093
7267,8094
7268,8095
7269,8096
7270,8097
7271,8098
7272,8099
7273,8100
7274,8101
7275,8102
7276,8103
7277,8104
7278,8105
7279,8106
7280,8108
7281,8109
7282,8110
7283,8111
7284,8113
7285,8114
7286,8115
7287,8119
7288,8120
7289,8121
7290,8122
7291,8123
7292,8124
7293,8127
7294,8128
7295,8129
7296,8130
7297,8131
7298,8133
7299,8134
7300,8136
7301,8137
7302,8138
7303,8139
7304,8140
7305,8141
7306,8142
7307,8143
7308,8144
7309,8145
7310,8146
7311,8147
7312,8148
7313,8149
7314,8150
7315,8151
7316,8152
7317,8153
7318,8154
7319,8155
7320,8156
7321,8191
7322,8192
7323,8193
7324,8194
7325,8196
7326,8197
7327,8198
7328,8199
7329,8201
7330,8202
7331,8203
7332,8204
7333,8205
7334,8206
7335,8207
7336,8208
7337,8209
7338,8210
7339,8211
7340,8212
7341,8215
7342,8216
7343,8217
7344,8218
7345,8219
7346,8220
7347,8221
7348,8222
7349,8223
7350,8224
7351,8225
7352,8226
7353,8227
7354,8228
7355,8229
7356,8230
7357,8231
7358,8232
7359,8233
7360,8234
7361,8236
7362,8237
7363,8238
7364,8239
7365,8240
7366,8241
7367,8242
7368,8243
7369,8244
7370,8245
7371,8246
7372,8290
7373,8291
7374,8293
7375,8294
7376,8295
7377,8296
7378,8297
7379,8298
7380,8299
7381,8300
7382,8301
7383,8302
7384,8303
7385,8304
7386,8305
7387,8307
7388,8308
7389,8309
7390,8310
7391,8312
7392,8313
7393,8314
7394,8316
7395,8317
7396,8318
7397,8319
7398,8320
7399,8321
7400,8322
7401,8323
7402,8325
7403,8326
7404,8327
7405,8328
7406,8329
7407,8330
7408,8331
7409,8333
7410,8334
7411,8335
7412,8336
7413,8337
7414,8338
7415,8339
7416,8340
7417,8342
7418,8343
7419,8344
7420,8345
7421,8346
7422,8374
7423,8376
7424,8377
7425,8378
7426,8379
7427,8380
7428,8381
7429,8382
7430,8383
7431,8384
7432,8385
7433,8387
7434,8388
7435,8389
7436,8390
7437,8391
7438,8392
7439,8393
7440,8394
7441,8396
7442,8397
7443,8398
7444,8399
7445,8400
7446,8401
7447,8402
7448,8403
7449,8404
7450,8405
7451,8406
7452,8407
7453,8408
7454,8409
7455,8410
7456,8411
7457,8412
7458,8413
7459,8414
7460,8415
7461,8416
7462,8418
7463,8419
7464,8420
7465,8421
7466,8422
7467,8423
7468,8424
7469,8425
7470,8426
7471,8427
7472,8428
7473,8429
7474,8430
7475,8431
7476,8432
7477,8433
7478,8434
7479,8435
7480,8436
7481,8437
7482,8438
7483,8439
7484,8440
7485,8441
7486,8442
7487,8443
7488,8477
7489,8478
7490,8479
7491,8480
7492,8481
7493,8482
7494,8483
7495,8484
7496,8485
7497,8486
7498,8487
7499,8488
7500,8489
7501,8490
7502,8492
7503,8493
7504,8494
7505,8495
7506,8496
7507,8497
7508,8498
7509,8499
7510,8500
7511,8501
7512,8502
7513,8503
7514,8504
7515,8505
7516,8507
7517,8508
7518,8509
7519,8510
7520,8511
7521,8512
7522,8515
7523,8516
7524,8520
7525,8521
7526,8522
7527,8523
7528,8524
7529,8525
7530,8527
7531,8528
7532,8529
7533,8530
7534,8531
7535,8532
7536,8575
7537,8576
7538,8577
7539,8578
7540,8579
7541,8580
7542,8581
7543,8583
7544,8584
7545,8585
7546,8586
7547,8587
7548,8590
7549,8591
7550,8592
7551,8593
7552,8594
7553,8596
7554,8597
7555,8598
7556,8599
7557,8600
7558,8601
7559,8602
7560,8604
7561,8605
7562,8606
7563,8607
7564,8609
7565,8612
7566,8613
7567,8614
7568,8615
7569,8616
7570,8618
7571,8619
7572,8662
7573,8663
7574,8664
7575,8665
7576,8666
7577,8668
7578,8669
7579,8670
7580,8671
7581,8672
7582,8673
7583,8674
7584,8675
7585,8676
7586,8677
7587,8678
7588,8679
7589,8680
7590,8681
7591,8682
7592,8683
7593,8684
7594,8685
7595,8686
7596,8687
7597,8688
7598,8689
7599,8690
7600,8691
7601,8692
7602,8693
7603,8694
7604,8695
7605,8696
7642,8697
7643,8698
7644,8699
7645,8700
7646,8701
7647,8702
7648,8704
7649,8705
7650,8706
7651,8707
7652,8708
7653,8751
7654,8752
7655,8753
7656,8754
7657,8755
7658,8756
7659,8757
7660,8758
7661,8760
7662,8761
7663,8762
7664,8763
7665,8764
7666,8765
7667,8766
7668,8767
7669,8768
7670,8769
7671,8770
7672,8771
7673,8773
7674,8774
7675,8775
7676,8776
7677,8777
7678,8778
7679,8779
7680,8780
7681,8781
7682,8782
7683,8783
7684,8785
7685,8798
7686,8799
7687,8800
7688,8801
7689,8802
7690,8803
7691,8804
7692,8806
7693,8807
7694,8808
7695,8809
7696,8810
7697,8811
7698,8812
7699,8813
7700,8814
7701,8818
7702,8819
7703,8831
7704,8832
7705,8833
7706,8834
7707,8836
7708,8838
7709,8839
7710,8841
7711,8842
7712,8845
7713,8846
7714,8847
7715,8848
7716,8849
7717,8850
7718,8851
7719,8852
7720,8853
7721,8854
7722,8855
7723,8856
7724,8857
7725,8858
7726,8859
7727,8860
7728,8861
7729,8862
7730,8863
7731,8864
7732,8865
7733,8866
7734,8867
7735,8868
7736,8869
7737,8883
7738,8885
7739,8886
7740,8918
7741,8919
7742,8920
7743,8921
7744,8923
7745,8925
7746,8926
7747,8927
7748,8928
7749,8929
7750,8930
7751,8931
7752,8932
7753,8933
7754,8934
7755,8935
7756,8936
7757,8938
7758,8939
7759,8940
7760,8942
7761,8943
7762,8944
7763,8945
7764,8946
7765,8947
7766,8948
7767,8949
7768,8950
7769,8951
7770,8953
7771,8954
7772,8955
7773,8956
7774,8957
7775,8958
7776,8959
7777,8960
7778,8961
7779,8962
7780,8991
7781,8992
7782,8993
7783,8994
7784,8995
7785,8996
7786,8997
7787,8998
7788,8999
7789,9001
7790,9002
7791,9003
7792,9004
7793,9005
7794,9006
7795,9007
7796,9008
7797,9009
7798,9010
7799,9011
7800,9012
7801,9013
7802,9014
7803,9015
7804,9016
7805,9017
7806,9018
7807,9019
7808,9020
7809,9022
7810,9023
7811,9024
7812,9026
7813,9027
7814,9028
7815,9029
7816,9030
7817,9031
7818,9032
7819,9033
7820,9034
7821,9036
7822,9037
7823,9038
7824,9039
7825,9040
7826,9041
7827,9042
7828,9043
7829,9044
7830,9046
7831,9048
7832,9049
7833,9050
7834,9052
7835,9053
7836,9054
7837,9055
7838,9056
7839,9057
7840,9058
7841,9059
7842,9060
7843,9061
7844,9062
7845,9063
7846,9064
7847,9065
7848,9066
7849,9067
7850,9068
7851,9069
7852,9072
7853,9073
7854,9074
7855,9075
7856,9076
7857,9077
7858,9078
7859,9079
7860,9080
7861,9081
7862,9082
7863,9084
7864,9100
7865,9114
7866,9115
7867,9116
7868,9117
7869,9118
7870,9119
7871,9120
7872,9121
7873,9122
7874,9123
7875,9124
7876,9125
7877,9126
7878,9127
7879,9128
7880,9129
7881,9130
7882,9131
7883,9132
7884,9133
7885,9134
7886,9135
7887,9136
7888,9137
7889,9138
7890,9139
7891,9140
7892,9141
7893,9143
7894,9144
7895,9146
7896,9147
7897,9148
7898,9149
7899,9150
7900,9151
7901,9152
7902,9153
7903,9154
7904,9155
7905,9156
7906,9157
7907,9158
7908,9159
7909,9160
7910,9161
7911,9162
7912,9163
7913,9164
7914,9165
7915,9166
7916,9167
7917,9168
7918,9169
7919,9170
7920,9171
7921,9172
7922,9173
7923,9174
7924,9175
7925,9176
7926,9177
7927,9178
7928,9179
7929,9180
7930,9181
7931,9182
7932,9183
7933,9184
7934,9185
7935,9186
7936,9187
7937,9188
7938,9189
7939,9190
7940,9191
7941,9192
7942,9193
7943,9194
7944,9195
7945,9196
7946,9197
7947,9198
7948,9199
7949,9200
7950,9201
7951,9202
7952,9203
7953,9204
7954,9205
7955,9206
7956,9207
7957,9208
7958,9209
7959,9210
7960,9211
7961,9212
7962,9213
7963,9214
7964,9215
7965,9216
7966,9217
7967,9218
7968,9219
7969,9220
7970,9221
7971,9222
7972,9262
7973,9263
7974,9264
7975,9265
7976,9266
7977,9267
7978,9268
7979,9269
7980,9270
7981,9271
7982,9272
7983,9273
7984,9274
7985,9275
7986,9276
7987,9277
7988,9278
7989,9279
7990,9284
7991,9285
7992,9286
7993,9287
7994,9288
7995,9289
7996,9290
7997,9291
7998,9292
7999,9293
8000,9294
8001,9296
8002,9297
8003,9298
8004,9299
8005,9300
8006,9301
8007,9302
8008,9303
8009,9305
8010,9306
8011,9308
8012,9311
8013,9312
8014,9313
8015,9314
8016,9316
8017,9317
8018,9318
8019,9320
8020,9321
8021,9322
8022,9323
8023,9325
8024,9363
8025,9364
8026,9365
8027,9366
8028,9367
8029,9368
8030,9369
8031,9370
8032,9371
8033,9372
8034,9373
8035,9374
8036,9375
8037,9376
8038,9377
8039,9378
8040,9379
8041,9380
8042,9381
8043,9382
8044,9384
8045,9385
8046,9386
8047,9387
8048,9388
8049,9389
8050,9390
8051,9391
8052,9392
8053,9393
8054,9394
8055,9395
8056,9396
8057,9397
8058,9398
8059,9399
8060,9400
8061,9401
8062,9402
8063,9404
8064,9405
8065,9406
8066,9407
8067,9453
8068,9454
8069,9455
8070,9456
8071,9457
8072,9458
8073,9459
8074,9460
8075,9461
8076,9462
8077,9463
8078,9464
8079,9465
8080,9466
8081,9467
8082,9468
8083,9469
8084,9513
8085,9514
8086,9515
8087,9516
8088,9517
8089,9518
8090,9519
8091,9520
8092,9523
8093,9524
8094,9525
8095,9526
8096,9527
8097,9528
8098,9529
8099,9530
8100,9532
8101,9533
8102,9534
8103,9535
8104,9536
8105,9537
8106,9538
8107,9539
8108,9540
8109,9541
8110,9542
8111,9543
8112,9544
8113,9545
8114,9580
8115,9583
8116,9584
8117,9585
8118,9586
8119,9587
8120,9589
8121,9590
8122,9591
8123,9592
8124,9593
8125,9594
8126,9595
8127,9596
8128,9597
8129,9598
8130,9599
8131,9600
8132,9601
8133,9602
8134,9603
8135,9604
8136,9605
8137,9606
8138,9607
8139,9608
8140,9609
8141,9611
8142,9612
8143,9613
8144,9614
8145,9615
8146,9616
8147,9617
8148,9618
8149,9619
8150,9620
8151,9621
8152,9622
8153,9623
8154,9624
8155,9625
8156,9626
8157,9627
8158,9628
8159,9629
8160,9630
8161,9631
8162,9632
8163,9633
8164,9634
8165,9635
8166,9636
8167,9637
8168,9638
8169,9639
8170,9640
8171,9641
8172,9642
8173,9643
8174,9644
8175,9645
8176,9646
8177,9647
8178,9648
8179,9649
8180,9690
8181,9691
8182,9692
8183,9693
8184,9694
